YEAR,MO,DY,Temperature at 2 Meters ©,Dew/Frost Point at 2 Meters (C) ,Temperature at 2 Meters Maximum (C) ,Temperature at 2 Meters Minimum ©,Specific Humidity at 2 Meters (g/kg),Relative Humidity at 2 Meters (%),Precipitation Corrected (mm/day),Wind Speed at 10 Meters
2022,7,3,33.51,23.76,37.23,29.79,18.98,57.62,2.61,2.67
2022,7,4,32.8,23.72,36.91,29.3,18.98,59.94,1.4,1.85
2022,7,5,35.2,23.94,40.16,30.16,19.29,53.75,2.58,0.99
2022,7,6,34.58,24.15,38.7,30.86,19.53,56.38,5.68,2.39
2022,7,7,34.62,23.75,39.56,29.94,18.98,55.19,0.92,1.41
2022,7,8,35.86,23.4,41.09,30.18,18.68,51.06,1.63,1.56
2022,7,9,35.74,23.19,40.33,31.08,18.43,50.06,0.92,0.99
2022,7,10,32.44,24.31,36.0,29.53,19.65,63.12,5.64,2.05
2022,7,11,33.87,22.45,39.4,28.75,17.64,54.12,0.26,2.31
2022,7,12,35.19,21.96,40.24,29.26,17.09,48.31,0.94,1.28
2022,7,13,35.04,23.73,39.74,30.24,19.04,53.69,4.33,2.52
2022,7,14,31.92,24.74,34.52,28.39,20.14,66.31,38.97,1.38
2022,7,15,29.03,25.33,32.04,26.2,20.81,80.88,43.01,2.66
2022,7,16,31.31,24.86,35.87,26.33,20.26,70.44,7.47,1.76
2022,7,17,31.11,24.96,34.33,27.83,20.32,70.88,2.68,2.25
2022,7,18,32.48,24.22,37.69,27.01,19.47,63.56,0.03,1.32
2022,7,19,33.09,25.3,38.27,28.08,20.81,65.62,1.59,2.42
2022,7,20,33.13,26.11,37.92,28.42,21.91,68.5,15.38,3.19
2022,7,21,30.19,26.24,33.0,27.44,22.03,79.94,49.5,3.26
2022,7,22,30.14,26.03,32.94,26.86,21.73,79.38,11.05,2.34
2022,7,23,29.44,26.05,32.08,27.12,21.73,82.62,12.54,2.05
2022,7,24,28.76,25.7,32.0,26.56,21.24,84.19,4.25,2.75
2022,7,25,29.31,25.07,32.44,25.55,20.45,78.88,2.07,2.1
2022,7,26,30.15,25.45,33.67,26.73,20.87,77.12,1.57,1.34
2022,7,27,30.27,25.81,33.9,26.26,21.36,78.19,6.02,1.89
2022,7,28,30.19,25.66,34.12,26.21,21.18,77.81,2.9,2.48
2022,7,29,29.31,26.0,32.78,26.51,21.61,83.25,16.24,2.25
2022,7,30,29.7,25.93,33.62,25.9,21.61,81.31,9.35,2.14
2022,7,31,29.49,26.46,32.69,26.8,22.34,84.5,11.21,2.62
2022,8,1,29.16,26.15,32.17,26.79,21.91,84.5,11.75,1.66
2022,8,2,30.07,25.87,34.22,25.54,21.55,79.31,0.3,1.91
2022,8,3,31.74,26.15,35.51,28.47,21.91,73.06,0.34,1.79
2022,8,4,30.54,25.8,33.99,26.83,21.42,76.75,1.53,1.66
2022,8,5,29.3,25.74,31.95,26.19,21.36,81.75,7.46,2.38
2022,8,6,29.62,26.06,32.94,26.51,21.79,81.94,19.99,1.21
2022,8,7,29.78,26.19,32.83,26.99,21.97,81.75,14.34,1.58
2022,8,8,29.04,26.05,31.26,26.37,21.79,84.25,15.54,1.91
2022,8,9,30.26,26.65,33.78,27.05,22.58,81.56,12.87,1.27
2022,8,10,31.3,26.45,35.59,27.06,22.34,76.81,2.78,1.38
2022,8,11,28.3,25.18,32.27,24.26,20.63,83.88,5.81,4.61
2022,8,12,29.39,23.69,35.44,23.32,18.92,73.5,0.66,1.71
2022,8,13,30.62,25.81,35.51,25.8,21.48,77.19,0.0,1.34
2022,8,14,30.3,26.05,34.34,26.36,21.73,79.12,0.79,2.31
2022,8,15,27.48,25.49,29.47,25.22,21.0,89.0,16.97,3.3
2022,8,16,28.54,24.17,32.58,24.29,19.41,78.25,0.29,1.97
2022,8,17,28.65,24.8,32.7,25.08,20.14,80.31,1.78,3.66
2022,8,18,30.02,25.4,33.92,26.48,20.94,77.38,1.32,1.55
2022,8,19,29.64,25.19,34.0,26.06,20.69,78.19,0.79,3.45
2022,8,20,28.87,24.74,32.92,25.01,20.08,79.44,16.05,2.98
2022,8,21,29.83,24.8,33.8,25.52,20.14,75.81,2.93,1.87
2022,8,22,30.78,24.98,35.35,25.91,20.45,72.81,0.1,1.06
2022,8,23,30.5,25.9,34.0,27.56,21.55,77.12,6.91,1.66
2022,8,24,28.76,24.96,32.23,26.08,20.32,80.81,4.82,4.45
2022,8,25,28.76,25.12,32.24,25.74,20.51,81.56,13.96,2.87
2022,8,26,29.23,24.15,33.6,25.24,19.35,75.25,0.27,1.93
2022,8,27,29.06,24.74,33.44,25.19,20.08,78.75,0.01,3.19
2022,8,28,29.24,24.82,33.77,25.29,20.14,78.19,12.78,3.05
2022,8,29,28.95,25.24,32.77,25.37,20.63,81.25,25.14,2.2
2022,8,30,29.16,25.28,33.48,25.42,20.63,80.62,6.09,2.3
2022,8,31,29.77,24.83,34.54,24.99,20.14,76.12,0.93,2.09
2022,9,1,30.38,24.41,34.91,25.44,19.65,71.94,0.19,2.09
2022,9,2,30.06,24.15,34.72,24.8,19.35,71.88,2.66,2.41
2022,9,3,29.74,24.12,34.45,25.0,19.35,73.06,2.75,2.48
2022,9,4,29.48,24.37,33.94,24.45,19.65,75.31,3.22,2.29
2022,9,5,28.88,24.15,32.87,25.15,19.35,76.75,5.77,2.37
2022,9,6,29.05,23.96,32.94,25.87,19.1,75.0,6.12,1.2
2022,9,7,29.59,23.01,33.93,25.39,18.01,68.81,0.09,0.78
2022,9,8,30.1,23.37,34.58,25.14,18.37,68.19,0.28,1.05
2022,9,9,30.07,23.52,35.06,24.71,18.55,69.31,0.65,1.64
2022,9,10,30.49,23.48,35.04,26.12,18.55,67.75,2.13,1.32
2022,9,11,29.33,23.5,34.19,24.92,18.62,72.44,3.52,1.66
2022,9,12,28.5,23.89,33.53,24.71,19.04,77.56,8.76,1.65
2022,9,13,29.41,23.35,34.42,25.19,18.43,71.44,0.0,0.97
2022,9,14,29.84,23.78,33.98,25.62,18.92,71.0,0.29,1.22
2022,9,15,29.29,23.05,34.01,24.76,18.13,70.94,1.46,1.95
2022,9,16,28.82,22.3,33.76,23.73,17.4,69.69,5.58,1.93
2022,9,17,28.78,22.23,35.27,23.48,17.27,70.25,2.8,2.42
2022,9,18,28.63,22.65,34.11,23.77,17.64,72.0,1.17,1.75
2022,9,19,29.17,22.28,34.97,23.75,17.27,68.5,0.0,1.62
2022,9,20,29.03,22.27,34.73,23.57,17.27,69.25,1.13,1.73
2022,9,21,29.58,22.48,34.96,25.5,17.46,67.69,0.61,1.94
2022,9,22,29.3,22.87,35.15,24.56,17.88,70.19,0.87,1.59
2022,9,23,29.03,23.11,33.3,25.69,18.19,71.62,14.64,1.28
2022,9,24,27.56,23.05,32.02,24.07,18.13,77.88,8.19,1.9
2022,9,25,26.51,22.01,31.75,23.32,17.03,78.0,7.01,2.83
2022,9,26,27.69,20.95,32.8,22.68,15.81,68.69,0.31,1.55
2022,9,27,27.8,20.5,33.18,22.21,15.44,66.31,3.91,1.62
2022,9,28,27.8,20.68,33.83,22.08,15.62,67.44,0.51,1.64
2022,9,29,27.71,20.54,34.26,22.26,15.5,67.56,0.0,1.96
2022,9,30,27.87,19.9,34.52,22.05,14.89,65.19,0.0,1.85
2022,10,1,27.76,18.21,35.13,21.37,13.43,60.06,0.0,1.8
2022,10,2,27.98,17.55,35.45,21.31,12.88,56.69,0.0,1.77
2022,10,3,28.07,18.19,35.57,21.8,13.37,58.25,0.0,1.97
2022,10,4,28.18,18.31,35.26,22.79,13.49,57.81,0.0,1.67
2022,10,5,28.15,17.27,35.66,22.67,12.7,55.5,0.0,1.55
2022,10,6,26.67,16.42,34.55,19.94,11.96,56.62,0.0,2.66
2022,10,7,26.19,17.84,33.29,19.89,13.06,63.88,0.0,1.94
2022,10,8,26.05,18.97,31.73,20.65,13.98,67.69,0.04,1.73
2022,10,9,26.64,19.01,32.77,21.03,14.04,66.69,0.0,1.8
2022,10,10,26.18,19.62,31.14,21.85,14.53,69.12,3.58,1.77
2022,10,11,25.15,19.08,31.28,20.04,14.1,71.75,4.99,1.77
2022,10,12,24.52,17.95,30.38,19.45,13.12,69.44,1.0,1.68
2022,10,13,24.9,17.12,32.02,19.23,12.45,65.44,0.0,1.83
2022,10,14,24.8,16.19,31.77,19.37,11.72,61.69,0.0,1.88
2022,10,15,25.05,14.26,32.91,18.54,10.38,54.81,0.0,2.18
2022,10,16,24.48,13.02,33.92,17.4,9.64,54.94,0.0,2.02
2022,10,17,23.95,11.67,33.55,17.15,8.79,51.44,0.0,2.13
2022,10,18,24.01,11.33,33.78,16.3,8.61,50.12,0.0,2.34
2022,10,19,23.65,11.87,32.86,16.83,8.91,51.94,0.0,2.73
2022,10,20,23.14,13.73,31.43,17.0,10.01,58.81,1.08,3.89
2022,10,21,22.91,14.12,30.9,17.4,10.19,61.25,0.3,2.41
2022,10,22,21.9,9.4,30.98,15.89,7.51,49.56,0.0,2.08
2022,10,23,22.43,9.2,31.37,17.04,7.39,45.69,0.0,1.91
2022,10,24,23.05,10.48,32.12,16.73,8.06,48.12,0.0,2.34
2022,10,25,23.66,10.81,32.8,17.75,8.3,48.12,0.0,2.56
2022,10,26,23.83,11.24,32.65,18.09,8.48,48.81,0.0,1.68
2022,10,27,23.69,11.18,32.65,18.16,8.48,48.88,0.0,1.84
2022,10,28,24.23,11.23,32.27,17.71,8.54,48.31,0.0,1.48
2022,10,29,24.23,8.82,31.98,17.55,7.2,40.44,0.0,1.52
2022,10,30,23.48,8.98,32.87,18.3,7.32,42.62,0.0,2.2
2022,10,31,22.55,11.08,32.33,15.11,8.36,52.12,0.0,2.5
2022,11,1,23.08,12.03,32.73,16.28,8.91,53.0,0.0,2.83
2022,11,2,22.77,12.8,31.98,16.3,9.4,57.19,0.0,2.93
2022,11,3,22.79,13.09,30.21,16.92,9.58,57.38,0.0,2.2
2022,11,4,23.73,12.9,32.76,17.98,9.46,53.44,0.0,2.03
2022,11,5,22.48,15.26,29.77,16.55,10.99,66.0,0.01,3.61
2022,11,6,21.15,18.15,25.94,17.65,13.18,84.0,3.68,2.96
2022,11,7,21.78,15.21,29.08,16.98,10.99,70.0,0.07,1.81
2022,11,8,21.99,11.86,30.16,15.79,8.91,57.94,0.03,1.92
2022,11,9,21.16,10.18,27.98,16.66,7.87,52.31,0.05,1.41
2022,11,10,18.32,10.83,24.14,15.23,8.18,62.44,0.29,2.44
2022,11,11,18.73,8.69,27.93,11.94,7.14,57.62,0.0,3.22
2022,11,12,18.9,7.26,28.58,12.01,6.47,50.81,0.0,3.2
2022,11,13,19.01,7.01,26.8,13.9,6.35,48.06,0.0,2.15
2022,11,14,18.1,12.9,22.94,14.87,9.46,72.75,5.99,3.18
2022,11,15,17.57,11.47,25.17,12.68,8.54,70.69,0.57,2.66
2022,11,16,16.86,10.24,24.15,10.97,7.87,68.44,0.0,2.77
2022,11,17,17.26,7.95,25.58,11.16,6.77,58.75,0.0,3.27
2022,11,18,17.05,5.43,24.66,11.0,5.74,51.19,0.0,1.35
2022,11,19,16.98,4.87,25.76,11.3,5.49,48.12,0.0,2.34
2022,11,20,16.91,7.01,26.36,10.33,6.35,55.31,0.0,3.48
2022,11,21,16.37,6.2,26.69,8.9,6.04,56.94,0.0,2.85
2022,11,22,16.16,4.65,26.67,8.91,5.43,52.06,0.0,3.23
2022,11,23,16.18,3.19,27.16,9.09,4.88,47.19,0.0,3.04
2022,11,24,17.37,2.81,26.68,10.58,4.76,41.62,0.0,2.04
2022,11,25,18.24,3.38,28.1,12.72,4.94,40.0,0.0,1.98
2022,11,26,17.35,4.99,26.98,10.96,5.55,47.56,0.0,2.13
2022,11,27,17.8,4.76,25.32,12.23,5.43,44.25,0.0,1.43
2022,11,28,17.57,5.12,25.65,11.39,5.55,45.88,0.0,1.45
2022,11,29,17.68,5.9,25.98,12.3,5.86,47.94,0.0,1.66
2022,11,30,17.48,5.62,26.23,11.93,5.74,48.31,0.0,1.87
2022,12,1,18.49,5.15,26.32,12.27,5.55,43.44,0.0,1.55
2022,12,2,18.58,4.16,25.37,13.7,5.25,39.75,0.0,1.12
2022,12,3,16.58,4.62,24.84,12.23,5.37,47.19,0.0,1.76
2022,12,4,16.45,5.68,25.11,11.62,5.8,51.12,0.0,2.25
2022,12,5,17.29,4.21,24.7,12.12,5.25,43.75,0.0,1.35
2022,12,6,15.98,3.56,25.84,10.19,5.0,46.75,0.0,3.11
2022,12,7,15.38,4.3,25.36,8.48,5.25,51.5,0.0,3.27
2022,12,8,16.44,5.6,24.22,10.58,5.74,52.12,0.0,1.48
2022,12,9,18.73,5.58,27.13,13.08,5.74,44.19,0.01,1.36
2022,12,10,18.94,7.05,26.98,14.12,6.35,48.31,0.02,1.81
2022,12,11,17.78,6.33,27.19,13.04,6.04,49.75,0.0,2.8
2022,12,12,16.18,5.22,25.41,11.01,5.62,52.12,0.0,2.71
2022,12,13,15.76,4.96,25.55,9.88,5.49,51.94,0.0,3.96
2022,12,14,13.94,2.73,24.11,6.83,4.7,50.94,0.0,3.63
2022,12,15,13.9,0.58,23.81,7.25,4.09,45.25,0.0,3.19
2022,12,16,15.46,-0.35,24.05,8.34,3.78,37.06,0.0,1.73
2022,12,17,16.56,0.23,24.99,11.01,3.97,34.5,0.0,1.77
2022,12,18,16.48,1.8,24.57,10.28,4.39,39.25,0.0,1.34
2022,12,19,15.8,1.85,24.22,9.98,4.46,41.38,0.0,1.45
2022,12,20,14.94,2.19,23.3,10.3,4.52,44.12,0.0,1.95
2022,12,21,13.8,2.2,22.8,8.94,4.52,48.62,0.0,2.17
2022,12,22,13.38,1.31,21.84,7.88,4.27,46.81,0.0,1.93
2022,12,23,13.19,-0.02,20.9,7.4,3.85,42.75,0.0,1.63
2022,12,24,10.64,-2.47,19.08,5.15,3.17,41.56,0.0,3.04
2022,12,25,10.67,-0.92,19.03,4.22,3.6,47.31,0.0,2.55
2022,12,26,11.18,-0.41,20.23,6.08,3.72,48.0,0.0,2.48
2022,12,27,11.31,0.22,21.52,4.52,3.91,50.75,0.0,3.5
2022,12,28,12.83,0.25,22.75,5.1,3.91,46.06,0.0,3.03
2022,12,29,15.56,7.93,21.8,11.04,6.77,61.94,1.38,1.89
2022,12,30,13.89,8.14,21.04,9.21,6.84,71.25,0.39,2.62
2022,12,31,11.84,4.85,20.67,5.34,5.43,66.69,0.0,3.2
2023,1,1,11.95,1.26,18.56,7.26,4.27,51.44,0.0,1.64
2023,1,2,12.25,-1.51,20.08,6.71,3.42,40.31,0.0,1.48
2023,1,3,11.41,-2.68,19.16,5.83,3.11,39.19,0.0,2.16
2023,1,4,10.18,-2.35,19.43,4.45,3.23,43.62,0.0,2.52
2023,1,5,10.64,-4.12,20.05,3.15,2.81,38.0,0.0,2.31
2023,1,6,10.92,-5.41,18.78,4.73,2.56,32.0,0.0,1.59
2023,1,7,12.08,-2.3,21.77,5.81,3.23,39.44,0.0,2.91
2023,1,8,11.37,0.65,18.82,5.79,4.03,50.31,0.0,2.73
2023,1,9,11.16,4.81,17.82,5.91,5.43,67.06,0.0,2.48
2023,1,10,12.98,5.6,21.58,6.83,5.74,63.69,0.0,2.6
2023,1,11,14.23,6.94,20.59,10.55,6.35,63.56,0.83,1.88
2023,1,12,14.61,7.19,22.85,8.14,6.47,66.5,0.85,3.31
2023,1,13,11.58,5.02,19.18,4.45,5.86,67.56,3.79,2.67
2023,1,14,7.54,-5.2,17.21,0.32,2.62,45.06,0.0,3.05
2023,1,15,8.19,-2.6,18.16,0.8,3.17,52.0,0.0,2.97
2023,1,16,8.9,-4.74,19.01,2.15,2.75,44.5,0.0,2.73
2023,1,17,9.23,-5.1,19.31,2.13,2.69,41.25,0.0,2.84
2023,1,18,10.15,-2.45,18.43,4.62,3.23,43.5,0.0,2.14
2023,1,19,12.72,-2.5,21.54,6.44,3.23,38.25,0.03,1.59
2023,1,20,10.19,5.51,15.24,7.25,5.68,74.25,1.36,2.72
2023,1,21,10.83,4.39,19.33,4.27,5.25,68.94,0.03,2.12
2023,1,22,11.7,2.2,20.13,4.84,4.52,57.0,0.0,2.67
2023,1,23,11.63,2.33,18.78,7.34,4.58,54.19,0.0,3.14
2023,1,24,12.72,4.98,20.69,6.57,5.55,63.5,2.61,1.78
2023,1,25,11.82,3.53,19.6,7.09,5.07,61.31,0.92,1.95
2023,1,26,11.28,1.89,20.87,6.19,4.52,60.25,0.03,2.25
2023,1,27,11.28,0.0,21.76,3.05,3.85,52.62,0.0,2.79
2023,1,28,12.74,-1.18,23.24,5.38,3.54,43.81,0.0,2.45
2023,1,29,11.44,1.96,17.83,4.61,4.7,55.88,2.89,3.85
2023,1,30,13.72,9.64,21.28,9.32,7.57,79.94,4.43,4.33
2023,1,31,13.3,7.49,22.29,8.49,6.53,72.81,0.96,2.23
2023,2,1,12.84,3.33,23.94,4.86,4.94,60.69,0.0,3.49
2023,2,2,14.42,2.66,25.73,6.41,4.7,49.81,0.0,3.41
2023,2,3,14.54,4.84,24.78,8.02,5.43,56.94,0.0,2.74
2023,2,4,15.92,6.9,26.81,7.94,6.29,60.12,0.0,3.61
2023,2,5,17.12,4.31,26.48,8.27,5.37,50.81,0.0,2.38
2023,2,6,17.31,5.43,26.45,11.44,5.74,49.31,0.01,2.87
2023,2,7,15.35,4.19,25.48,8.24,5.31,54.94,0.01,3.56
2023,2,8,15.26,2.32,24.47,8.44,4.64,48.31,0.0,2.32
2023,2,9,15.11,4.11,22.76,8.98,5.19,50.0,0.11,3.25
2023,2,10,16.37,2.48,26.58,8.83,4.7,43.62,0.0,2.94
2023,2,11,14.82,-0.77,24.23,9.04,3.72,39.81,0.0,3.37
2023,2,12,12.7,-3.95,21.84,6.48,2.87,35.31,0.0,3.11
2023,2,13,13.45,-5.02,24.33,4.44,2.69,32.62,0.0,4.09
2023,2,14,16.73,-0.45,27.86,8.57,3.78,34.81,0.0,2.7
2023,2,15,18.84,3.71,30.77,9.78,5.07,42.06,0.0,3.64
2023,2,16,20.58,6.06,30.83,12.19,5.98,43.31,0.0,1.86
2023,2,17,22.33,3.79,32.08,14.44,5.13,33.38,0.0,1.83
2023,2,18,22.72,3.01,32.71,13.89,4.88,31.88,0.0,1.52
2023,2,19,22.44,1.09,32.87,14.08,4.27,27.19,0.0,2.61
2023,2,20,22.0,1.79,31.83,14.11,4.46,28.69,0.0,2.76
2023,2,21,20.71,1.9,30.19,14.23,4.52,33.25,0.01,3.02
2023,2,22,18.41,1.91,27.48,11.57,4.46,37.06,0.01,2.43
2023,2,23,19.23,0.63,30.8,10.82,4.09,33.62,0.0,3.29
2023,2,24,20.75,2.3,30.8,13.35,4.64,34.44,0.0,2.15
2023,2,25,22.65,3.31,31.98,15.23,4.94,29.94,0.0,1.81
2023,2,26,22.44,4.4,32.12,14.98,5.31,33.69,0.0,1.84
2023,2,27,21.92,6.58,31.11,15.81,6.16,40.44,0.09,2.33
2023,2,28,19.92,8.38,26.65,15.49,6.9,49.19,0.52,3.23
2023,3,1,20.05,10.73,27.86,14.26,8.18,59.38,0.87,3.66
2023,3,2,19.81,10.63,26.66,14.17,8.06,58.62,0.0,2.98
2023,3,3,19.34,8.95,26.76,14.08,7.26,54.81,0.0,2.62
2023,3,4,20.98,6.66,28.79,13.98,6.16,42.12,0.0,1.85
2023,3,5,22.53,6.45,30.9,16.8,6.04,37.44,0.0,2.02
2023,3,6,22.38,6.36,31.55,14.27,6.1,40.56,0.0,2.3
2023,3,7,23.49,6.26,31.89,16.58,6.04,35.56,0.0,1.63
2023,3,8,24.02,5.11,32.01,15.85,5.55,32.19,0.0,1.16
2023,3,9,23.68,3.51,32.15,16.63,4.94,28.62,0.01,1.48
2023,3,10,24.57,2.3,32.9,15.9,4.58,26.19,0.0,1.94
2023,3,11,24.44,2.69,33.94,16.01,4.76,26.06,0.0,1.92
2023,3,12,24.58,6.1,34.44,15.51,6.04,34.25,0.02,2.47
2023,3,13,25.91,10.08,33.68,19.71,7.87,39.94,0.0,1.93
2023,3,14,26.33,8.51,34.58,20.28,7.08,35.19,0.0,2.02
2023,3,15,26.28,6.23,34.51,17.74,6.23,32.75,0.0,1.37
2023,3,16,24.41,5.62,32.36,17.9,5.92,33.44,0.19,2.54
2023,3,17,19.9,11.61,24.68,16.71,8.67,60.38,9.14,2.46
2023,3,18,20.05,13.28,25.97,15.96,9.64,67.5,1.08,2.23
2023,3,19,19.69,13.07,23.79,15.14,9.52,67.38,0.18,1.41
2023,3,20,21.02,12.67,27.4,15.71,9.34,61.56,1.57,1.7
2023,3,21,20.98,12.3,27.7,13.76,9.16,62.25,1.15,1.38
2023,3,22,22.13,10.11,29.15,16.36,7.87,49.31,0.18,1.48
2023,3,23,22.07,11.19,28.85,16.21,8.42,52.25,1.34,2.07
2023,3,24,20.27,14.25,26.73,17.16,10.44,70.25,26.82,2.59
2023,3,25,19.47,13.69,24.9,15.25,10.01,72.25,2.89,2.8
2023,3,26,19.75,10.0,27.49,12.62,7.81,58.25,0.03,2.09
2023,3,27,21.43,7.87,28.99,13.35,6.71,44.94,0.0,1.63
2023,3,28,22.88,8.96,30.15,17.23,7.26,43.06,0.0,1.94
2023,3,29,23.33,10.85,30.98,16.62,8.3,48.0,0.28,2.13
2023,3,30,24.43,12.29,32.56,17.42,9.22,52.0,0.84,3.27
2023,3,31,19.71,15.43,23.58,16.76,11.17,77.94,21.41,2.06
2023,4,1,19.69,14.94,23.98,16.2,10.8,75.88,14.39,1.37
2023,4,2,21.3,13.66,28.42,14.21,9.95,65.06,1.87,1.89
